type,key,label,candidateCount,sampleAnswers
contains_letters,contains_letters:rtv,R と T と V をすべて含む単語,9366,"abbreviatable, avertible, irretrievable, liberative, retrievable, triverbal, triverbial, veritable, vertebrarterial, vibratile, abbreviate, aberrative"
contains_letters,contains_letters:kl,K と L をすべて含む単語,9293,"abelmosk, abelmosks, smokable, smokables, smokeable, abelmusk, ablewhackets, ablock, ballock, blackcock, colback, acknowledge"
contains_letters,contains_letters:auy,A と U と Y をすべて含む単語,9283,"abyssus, abjuratory, ablutionary, tintinnabulatory, unorbitally, aboundingly, abruptedly, abruptly, absyrtus, subtray, subturbary, absolutely"
contains_letters,contains_letters:fnr,F と N と R をすべて含む単語,9271,"abortifacient, birefraction, febricitation, refabrication, absorbefacient, sorbefacient, acinaciform, aciniform, aminoformic, cancriform, caniniform, cariniform"
contains_letters,contains_letters:chm,C と H と M をすべて含む単語,9244,"abbroachment, carbomethene, chronobarometer, abdominohysterectomy, abdominothoracic, rhabdomantic, abelmoschus, abouchement, abrahamic, brahmachari, brahmaic, brahmic"
contains_letters,contains_letters:dmt,D と M と T をすべて含む単語,9232,"abandonment, abodement, nonabandonment, abandonments, abdominoanterior, brominated, debrominate, debromination, demembration, monobrominated, abdominocentesis, disembocation"
contains_letters,contains_letters:giy,G と I と Y をすべて含む単語,9195,"abidingly, dabblingly, abying, babying, baying, byganging, abiogenetically, biogenetically, congealability, geobotanically, abiogeny, abiology"
contains_letters,contains_letters:bcr,B と C と R をすべて含む単語,9176,"abacterial, bacterial, bicalcarate, calibrate, calibrater, celibataire, irretraceable, irretractable, liberatrice, recalibrate, recitable, retractible"
contains_letters,contains_letters:frt,F と R と T をすべて含む単語,9175,"abortifacient, birefraction, febricitation, refabrication, absorbefacient, sorbefacient, acetabuliferous, cobaltiferous, acetabuliform, acetifier, actifier, affricate"
contains_letters,contains_letters:bou,B と O と U をすべて含む単語,9156,"abarticulation, acinotubular, carbunculation, contributional, contributorial, lubrication, lubricational, lucubration, nonlubricant, orbiculation, abatjour, abatjours"
contains_letters,contains_letters:ghn,G と H と N をすべて含む単語,9138,"aahing, anhinga, anigh, ghain, ghanaian, ghanian, hagging, hanging, abashing, banishing, bashing, abhorring"
contains_letters,contains_letters:rsv,R と S と V をすべて含む単語,9115,"aardvarks, aardwolves, abbreviates, abstersive, reabbreviates, vibrates, abbreviations, abortiveness, inobservant, inobservantness, inobservation, nonabortiveness"
contains_letters,contains_letters:tuy,T と U と Y をすべて含む単語,9101,"abjuratory, ablutionary, tintinnabulatory, unorbitally, abruptedly, abruptly, absyrtus, subtray, subturbary, absolutely, beauteously, subabsolutely"
contains_letters,contains_letters:suy,S と U と Y をすべて含む単語,9098,"abyssus, absyrtus, subtray, subturbary, absolutely, beauteously, subabsolutely, absolutistically, tautosyllabic, absolutory, barratrously, abstemiously"
contains_letters,contains_letters:cmu,C と M と U をすべて含む単語,9097,"abcoulomb, columba, abecedarium, abelmoschus, abouchement, abscoulomb, submucosal, academus, camused, muscade, acanthopomatous, acaridomatium"
contains_letters,contains_letters:bg,B と G をすべて含む単語,9073,"abadengo, bondage, dogbane, abalienating, batteling, belating, bigential, bitangential, bleating, ignitable, intangible, langbanite"
contains_letters,contains_letters:az,A と Z をすべて含む単語,9061,"abastardize, bastardize, bastardized, bastardizes, abaze, baze, bezazz, ezba, abbozzo, bazoo, boza, abiezer"
contains_letters,contains_letters:chy,C と H と Y をすべて含む単語,9046,"abdominohysterectomy, abhorrency, abyssobenthonic, acalypha, acantholysis, antischolastically, cantholysis, cytochalasin, nonscholastically, stylonychia, acanthology, acanthopterygian"
contains_letters,contains_letters:ouy,O と U と Y をすべて含む単語,9046,"abjuratory, ablutionary, tintinnabulatory, unorbitally, aboundingly, absolutely, beauteously, subabsolutely, absolutistically, tautosyllabic, absolutory, barratrously"
contains_letters,contains_letters:mry,M と R と Y をすべて含む単語,9006,"abdominohysterectomy, abdominohysterotomy, abnormalcy, abnormality, abnormally, myrobalan, abnormity, acclamatory, clamatory, acetylmethylcarbinol, acetimetry, mycteria"
contains_letters,contains_letters:alv,A と L と V をすべて含む単語,9001,"aardwolves, aasvogel, aasvogels, lovages, abbevillian, bevillain, enviable, inviable, veniable, abbreviatable, avertible, irretrievable"
contains_letters,contains_letters:gmo,G と M と O をすべて含む単語,8990,"abdominogenital, abdominovaginal, vaginoabdominal, abnormalising, mislaboring, abnormalizing, abominating, ambitioning, bombinating, accommodating, antidogmatic, coadmitting"
contains_letters,contains_letters:hmn,H と M と N をすべて含む単語,8988,"abashment, abashments, bashment, abbroachment, carbomethene, chronobarometer, abdominohysterectomy, abdominohysterotomy, abdominothoracic, rhabdomantic, abhominable, abolishment"
contains_letters,contains_letters:nw,N と W をすべて含む単語,8977,"acknew, wacken, acknow, acknown, acknowing, acknowledge, acknowledged, acknowledgeable, acknowledgedly, acknowledgement, acknowledgment, nonacknowledgment"
contains_letters,contains_letters:dlp,D と L と P をすべて含む単語,8969,"abruptedly, acalephoid, acidophile, cephalodia, cephaloid, cephalopodic, dolichocephal, dolichocephali, dolichocephalic, ophicephalidae, ophicephaloid, pedophiliac"
contains_letters,contains_letters:aft,A と F と T をすべて含む単語,8944,"abaft, aftaba, baft, bafta, abortifacient, birefraction, febricitation, refabrication, absorbefacient, sorbefacient, acetabuliferous, cobaltiferous"
contains_letters,contains_letters:ghr,G と H と R をすべて含む単語,8944,"aargh, aarrgh, aarrghh, agrah, argh, hagar, abhorring, harboring, acanthopterygian, acanthopterygii, chiropterygian, hyperorthognathic"
contains_letters,contains_letters:afl,A と F と L をすべて含む単語,8928,"aardwolf, floorward, forwardal, waldorf, wolfward, abuseful, suffusable, abusefully, abusefulness, balefulness, banefulness, unaffableness"
contains_letters,contains_letters:afn,A と F と N をすべて含む単語,8925,"abortifacient, birefraction, febricitation, refabrication, absorbefacient, sorbefacient, abusefulness, balefulness, banefulness, unaffableness, unfeasable, unfeasableness"
contains_letters,contains_letters:cmp,C と M と P をすべて含む単語,8898,"abdominoscope, abdominoscopy, absorptiometric, academicianship, acampsia, scampi, spasmic, acanthopomatous, accompanable, companable, accompany, capnomancy"
contains_letters,contains_letters:hsy,H と S と Y をすべて含む単語,8886,"abashedly, shadbelly, abashlessly, bashyle, abdominohysterectomy, abdominohysterotomy, abhenrys, abshenry, abyssobenthonic, abyssolith, acantholysis, antischolastically"
contains_letters,contains_letters:abd,A と B と D をすべて含む単語,8882,"ababdeh, beehead, beeheaded, behead, beheaded, dahabeah, abada, abd, bad, dab, dabb, dabba"
contains_letters,contains_letters:bco,B と C と O をすべて含む単語,8856,"abacination, abaction, anabiotic, antibiotic, antitobacco, botanic, botanica, cabotin, cibation, nonbotanic, abacot, abboccato"
contains_letters,contains_letters:doy,D と O と Y をすべて含む単語,8843,"abandonedly, abditory, abdominally, abdominocystic, abdominohysterectomy, abdominohysterotomy, abdominoscopy, abmodality, bimodality, myliobatid, myliobatoid, moldability"
contains_letters,contains_letters:cgl,C と G と L をすべて含む単語,8841,"abiogenetical, biogenetical, geobotanical, incogitable, abiogenetically, biogenetically, congealability, geobotanically, abiological, bibliological, biological, globical"
contains_letters,contains_letters:bcl,B と C と L をすべて含む単語,8829,"abacli, baccilla, baccilli, baccillla, bacilli, balaic, biblical, cabalic, abacterial, bacterial, bicalcarate, calibrate"
contains_letters,contains_letters:ck,C と K をすべて含む単語,8825,"aback, back, caback, ablewhackets, ablock, ballock, blackcock, colback, abococket, abovedeck, abricock, achakzai"
contains_letters,contains_letters:aov,A と O と V をすべて含む単語,8815,"aardwolves, aasvogel, aasvogels, lovages, abbreviation, nonabortive, reverberation, revibration, verberation, vertebration, abbreviations, abortiveness"
contains_letters,contains_letters:ntv,N と T と V をすべて含む単語,8814,"abbreviating, reabbreviating, reverberating, revibrating, verbenating, verbigerating, abbreviation, nonabortive, reverberation, revibration, verberation, vertebration"
contains_letters,contains_letters:frs,F と R と S をすべて含む単語,8773,"abfarads, absfarad, absorbefacient, sorbefacient, acetabuliferous, cobaltiferous, acidiferous, ascidiferous, radiciferous, acidifiers, cafardise, decrassified"
contains_letters,contains_letters:bem,B と E と M をすべて含む単語,8721,"abampere, parabema, abamperes, absampere, preembarrass, abandonment, abodement, nonabandonment, abandonments, abasement, abasements, abatements"
contains_letters,contains_letters:dly,D と L と Y をすべて含む単語,8664,"abandonedly, abasedly, syllabled, abashedly, shadbelly, abdominally, abidingly, dabblingly, abmodality, bimodality, myliobatid, myliobatoid"
contains_letters,contains_letters:efu,E と F と U をすべて含む単語,8659,"abuseful, suffusable, abusefully, abusefulness, balefulness, banefulness, unaffableness, unfeasable, unfeasableness, acetabuliferous, cobaltiferous, acetabuliform"
contains_letters,contains_letters:dgr,D と G と R をすべて含む単語,8625,"aboardage, bargeboard, bodrage, bordage, bordrage, broadgage, daggerboard, garderobe, aboveground, abrading, abridging, barding"
contains_letters,contains_letters:df,D と F をすべて含む単語,8598,"aardwolf, floorward, forwardal, waldorf, wolfward, abfarad, abfarads, absfarad, acetified, edificate, facticide, acetylfluoride"
contains_letters,contains_letters:fno,F と N と O をすべて含む単語,8588,"abortifacient, birefraction, febricitation, refabrication, absorbefacient, sorbefacient, acetification, affectation, affection, affectionate, cinefaction, enfatico"
contains_letters,contains_letters:eiz,E と I と Z をすべて含む単語,8572,"abastardize, bastardize, bastardized, bastardizes, abiezer, arabize, barbarize, bizarre, bizarrerie, braize, brazier, rebarbarize"
contains_letters,contains_letters:dhs,D と H と S をすべて含む単語,8530,"abashed, bashed, bedash, beheads, beshade, dahabeahs, shabbed, abashedly, shadbelly, abashedness, headbands, abdominohysterectomy"
contains_letters,contains_letters:gly,G と L と Y をすべて含む単語,8516,"abidingly, dabblingly, abiogenetically, biogenetically, congealability, geobotanically, abiology, abiologically, biologically, abyssopelagic, aboriginality, nonobligatory"
contains_letters,contains_letters:dhn,D と H と N をすべて含む単語,8510,"abashedness, headbands, abdominohysterectomy, abdominohysterotomy, abdominothoracic, rhabdomantic, absinthiated, inhabitedness, academicianship, acanthad, acanthocladous, cladanthous"
contains_letters,contains_letters:cgt,C と G と T をすべて含む単語,8502,"abdicating, abducting, unabdicating, abiogenetic, cabotinage, geobotanic, iceboating, abiogenetical, biogenetical, geobotanical, incogitable, abiogenetically"
contains_letters,contains_letters:otv,O と T と V をすべて含む単語,8449,"abbreviation, nonabortive, reverberation, revibration, verberation, vertebration, abbreviations, abortiveness, inobservant, inobservantness, inobservation, nonabortiveness"
contains_letters,contains_letters:gny,G と N と Y をすべて含む単語,8426,"abidingly, dabblingly, abying, babying, baying, byganging, abiogenetically, biogenetically, congealability, geobotanically, abiogeny, aboriginality"
contains_letters,contains_letters:bp,B と P をすべて含む単語,8398,"abamp, abampere, parabema, abamperes, absampere, preembarrass, abamps, abapical, abaptiston, obstipant, obstipation, spoonbait"
contains_letters,contains_letters:dry,D と R と Y をすべて含む単語,8376,"abditory, abdominohysterectomy, abdominohysterotomy, abecedary, abridgedly, abruptedly, absorbedly, abstractedly, absurdity, distributary, absurdly, subdurally"
contains_letters,contains_letters:abm,A と B と M をすべて含む単語,8288,"abama, amb, amba, bam, mab, maba, mamba, abamp, abampere, parabema, abamperes, absampere"
